conversationId,coordinates,date,hashtags,id,inReplyToTweetId,inReplyToUser_url,inReplyToUser,lang,likeCount,media,mentionedUsers,outlinks,place,quoteCount,quotedTweet,description,tweet_type,replyCount,retweetCount,retweetedTweet,source,tweet_url,user_url,username
1637779627409293313,,2023-03-20 11:34:26+00:00,,1637779627409293313,,,,in,0,,,[],,0,,Demi apapun ga mudik ke lampung ataupun sumbar🙃,original,0,0,,Twitter for iPhone,https://twitter.com/unicoklatt/status/1637779627409293313,https://twitter.com/unicoklatt,unicoklatt
1637777676869189632,,2023-03-20 11:26:41+00:00,,1637777676869189632,,,,in,2,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1637775591478018048/pu/img/pdh7gVH8zwxTpErU.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1637775591478018048/pu/vid/720x960/qNbPrnq9f0Ti1JpA.mp4?tag=12', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1637775591478018048/pu/vid/480x640/FjVbolXAblqCURVV.mp4?tag=12', contentType='video/mp4', bitrate=950000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1637775591478018048/pu/vid/320x426/wno0kv2cdALBerlS.mp4?tag=12', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1637775591478018048/pu/pl/WJvgpl38R1nQJwOG.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None)], duration=59.975, views=2, altText=None)]",,[],,0,,"ASS..Msh Ttp:MENUNGGU &amp; MENUNGGU YG TDK PASTI &amp; SDH 9Thn,Pdhl Semua Bukti2 &amp; Data2 Asli &amp; Lgkp,Tp Tdk Prnh Dpt2,Pdhl Semua Bukti2 &amp; Data2 Asli &amp; Lgkp,Baik Dr Segi:KERJA KONTRAK/TTP,PENYELESAIAN MSLH2 HKM,PROGRAM2 BANTUAN/BANSOS &amp; JANJI2 KAMPANYE DiKota:Pdg,Sumbar,RI,ADA APA?WSLM. https://t.co/DvXQ44G9Yk",original,0,0,,Twitter Web App,https://twitter.com/FDraviansyah/status/1637777676869189632,https://twitter.com/FDraviansyah,FDraviansyah
1637776509036564482,,2023-03-20 11:22:02+00:00,,1637776509036564482,,,,in,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FrqNCDIaQAYboUD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrqNCDIaQAYboUD?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FrqNCgRaAAAEOhN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrqNCgRaAAAEOhN?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FrqNDABaMAI1yV9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrqNDABaMAI1yV9?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FrqNDcFagAEIJcy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrqNDcFagAEIJcy?format=jpg&name=orig', altText=None)]",,[],,0,,"WTS // WANT TO SELL BOOK

1. Akutansi Suatu Pengantar ( SOERMASO S.R ) (💰25k )
2. Statistika Dan Aplikasi SPSS - Eviews (💰60k )
3. Bahasa Inggris ( Speak ) (💰17k) 

🏡 Padang,Sumbar
🍊 Oren,Free Ong

T. Akutansi pengantar bahasa inggris spss statistika wts sell preloved buku https://t.co/PyYVnNzphc",original,0,0,,Twitter for Android,https://twitter.com/insightndw/status/1637776509036564482,https://twitter.com/insightndw,insightndw
1637776207130525697,,2023-03-20 11:20:50+00:00,,1637776207130525697,,,,in,0,,,['https://www.bentengsumbar.com/2023/03/ungkit-masa-lalu-hinca-hasto-gaduh.html'],,0,,"Ungkit Masa Lalu, Hinca: Hasto Gaduh Terus, Kita Buka-bukaan Repot Kau - bentengsumbar.com/2023/03/ungkit…",original,0,0,,Twitter for Android,https://twitter.com/BentengSumbar/status/1637776207130525697,https://twitter.com/BentengSumbar,BentengSumbar
1637774782275149824,,2023-03-20 11:15:11+00:00,,1637774782275149824,,,,in,0,,,['https://www.bentengsumbar.com/2023/03/jokowi-akui-bisiki-megawati-soal-calon.html'],,0,,Jokowi Akui Bisiki Megawati soal Calon Presiden 2024 - bentengsumbar.com/2023/03/jokowi…,original,0,0,,Twitter for Android,https://twitter.com/BentengSumbar/status/1637774782275149824,https://twitter.com/BentengSumbar,BentengSumbar
1637772632946016258,,2023-03-20 11:06:38+00:00,,1637772632946016258,,,,in,0,,,['https://www.bentengsumbar.com/2023/03/terima-berkas-persyaratan-calon-wakil.html'],,0,,"Terima Berkas Persyaratan Calon Wakil Walikota Padang dari PAN, Mastilizal Aye: Kita Harus Menunggu dari PKS - bentengsumbar.com/2023/03/terima…",original,0,0,,Twitter for Android,https://twitter.com/BentengSumbar/status/1637772632946016258,https://twitter.com/BentengSumbar,BentengSumbar
1637770632162349058,,2023-03-20 10:58:41+00:00,,1637770632162349058,,,,in,0,,,['https://www.bentengsumbar.com/2023/03/bank-nagari-serahkan-bantuan-mobil.html'],,0,,Bank Nagari Serahkan Bantuan Mobil Operasional untuk Perumda Air Minum Kota Padang - bentengsumbar.com/2023/03/bank-n…,original,0,0,,Twitter for Android,https://twitter.com/BentengSumbar/status/1637770632162349058,https://twitter.com/BentengSumbar,BentengSumbar
1637769843662553088,,2023-03-20 10:55:33+00:00,,1637769843662553088,,,,in,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FrqG_llaUAAS14r?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrqG_llaUAAS14r?format=jpg&name=orig', altText=None)]",,['http://dlvr.it/Sl9gsb'],,0,,BNNP Sumbar tangkap tiga residivis kasus narkoba bawa sabu ke Pasaman Barat dlvr.it/Sl9gsb https://t.co/xOMkArs9ld,original,0,0,,dlvr.it,https://twitter.com/kabasolok/status/1637769843662553088,https://twitter.com/kabasolok,kabasolok
1637769338072731649,,2023-03-20 10:53:33+00:00,['infosumbar'],1637769338072731649,,,,in,0,,"[User(username='infoSumbar', id=162721676, displayname='SUMBAR', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",['https://infosumbar.net/artikel/8-karakteristik-orang-yang-bahagia-apakah-kamu-termasuk-salah-satunya/'],,0,,"8 Karakteristik Orang yang Bahagia, Apakah Kamu Termasuk Salah Satunya? via @infosumbar infosumbar.net/artikel/8-kara…

#infosumbar",original,0,0,,Twitter for Android,https://twitter.com/infoSumbar/status/1637769338072731649,https://twitter.com/infoSumbar,infoSumbar
1637767580785205249,,2023-03-20 10:46:34+00:00,,1637767580785205249,,,,in,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FrqE76TaQAEFtK8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FrqE76TaQAEFtK8?format=jpg&name=orig', altText=None)]",,['http://dlvr.it/Sl9fcP'],,0,,BNNP Sumbar tangkap tiga residivis kasus narkoba bawa sabu ke Pasaman Barat dlvr.it/Sl9fcP https://t.co/cAEfzCEDRU,original,0,0,,dlvr.it,https://twitter.com/SUMBAR_BAKABA/status/1637767580785205249,https://twitter.com/SUMBAR_BAKABA,SUMBAR_BAKABA
